customer_id,operator,circle,city_tier,age,gender,plan_type,device_type,tenure_months,monthly_recharge_inr,plan_validity_days,days_since_last_recharge,payment_channel,ott_bundle,data_gb_month,voice_minutes_month,sms_per_month,recharge_change_pct,data_change_pct,dual_sim,five_g_area,call_drop_rate_pct,network_complaints_3m,care_calls_3m,churn
IN100160,Airtel,Tamil Nadu,Metro,39,Female,Prepaid,4G smartphone,12,301,365,114,Retail shop,0,23.4,215,20,18.7,11.2,0,1,3.0,3,7,1
IN100161,Vi,Maharashtra,Tier-2,34,Male,Prepaid,4G smartphone,88,391,28,29,Operator app,0,73.7,291,24,-34.5,24.6,0,0,3.0,0,3,0
IN100162,Airtel,Bihar,Tier-3,49,Male,Prepaid,5G smartphone,9,310,365,68,UPI app,0,48.1,428,14,4.6,-28.9,1,0,1.6,0,0,0
IN100163,Airtel,Karnataka,Tier-2,25,Female,Postpaid,4G smartphone,7,552,30,24,Operator app,0,31.5,171,19,-10.7,1.8,0,0,2.0,0,1,0
IN100164,Jio,West Bengal,Tier-3,33,Male,Prepaid,5G smartphone,3,397,56,13,UPI app,0,54.3,413,23,-10.7,11.3,0,0,0.5,1,1,0
IN100165,Jio,Mumbai,Metro,18,Male,Prepaid,5G smartphone,5,419,84,16,UPI app,0,33.3,303,16,40.4,-57.1,1,0,1.4,1,0,0
IN100166,Vi,Delhi,Metro,34,Female,Postpaid,4G smartphone,7,707,30,20,Auto-debit,0,6.4,195,29,-4.7,19.9,0,1,5.0,0,0,0
IN100167,Vi,Bihar,Tier-3,46,Female,Postpaid,4G smartphone,120,576,30,5,Auto-debit,1,13.1,510,15,17.4,-5.2,0,0,1.7,0,2,0
IN100168,Airtel,Mumbai,Metro,21,Male,Prepaid,5G smartphone,7,492,56,22,Retail shop,1,33.5,487,28,-1.0,-29.5,1,1,1.1,1,0,0
IN100169,BSNL,West Bengal,Tier-3,40,Male,Prepaid,4G smartphone,47,252,28,10,Retail shop,0,21.2,404,18,-12.8,56.7,1,0,6.3,0,0,0
IN100170,Airtel,Maharashtra,Tier-2,46,Female,Prepaid,5G smartphone,5,199,84,109,UPI app,0,47.1,547,17,-20.3,11.2,0,0,1.2,3,1,0
IN100171,Jio,Rajasthan,Tier-3,25,Male,Prepaid,5G smartphone,8,143,28,11,Operator app,1,45.7,351,22,7.3,-3.2,1,0,3.0,0,2,0
IN100172,Airtel,Maharashtra,Tier-2,36,Female,Prepaid,4G smartphone,43,229,28,1,UPI app,0,4.7,318,23,-4.9,15.8,0,0,2.5,0,0,0
IN100173,BSNL,West Bengal,Rural,47,Male,Prepaid,4G smartphone,2,151,28,14,Retail shop,0,15.5,304,20,33.3,-1.2,0,1,3.0,0,0,1
IN100174,Airtel,Rajasthan,Metro,34,Male,Prepaid,Feature phone,23,322,84,71,Operator app,0,0.4,174,19,-3.9,-25.0,1,1,1.2,0,0,0
IN100175,Airtel,Rajasthan,Rural,39,Female,Prepaid,4G smartphone,22,160,84,54,Retail shop,0,9.3,330,20,-19.4,-29.6,0,0,2.2,0,0,0
IN100176,Jio,Gujarat,Tier-2,18,Female,Prepaid,4G smartphone,6,220,56,26,Operator app,0,18.4,308,15,14.6,-0.8,0,1,2.9,1,3,1
IN100177,BSNL,Mumbai,Metro,37,Male,Prepaid,5G smartphone,27,458,28,8,UPI app,1,40.4,250,21,-2.1,27.2,0,0,1.3,0,0,0
IN100178,Vi,Mumbai,Tier-3,37,Male,Prepaid,4G smartphone,26,385,84,50,Retail shop,0,10.6,203,20,0.8,2.5,0,1,1.8,1,1,1
IN100179,Jio,Uttar Pradesh,Tier-2,18,Female,Postpaid,4G smartphone,16,439,30,12,Operator app,0,25.0,456,20,4.9,-18.0,0,1,0.3,0,1,0
IN100180,Vi,West Bengal,Tier-2,22,Male,Prepaid,4G smartphone,10,222,28,13,UPI app,1,7.3,428,27,-37.9,-40.0,0,1,6.3,0,1,1
IN100181,Vi,West Bengal,Rural,38,Male,Prepaid,Feature phone,2,177,28,18,UPI app,0,0.3,443,22,35.3,-18.5,0,0,3.0,1,2,0
IN100182,Jio,Gujarat,Rural,28,Male,Postpaid,5G smartphone,62,491,30,32,UPI app,1,49.6,221,21,17.9,14.6,0,0,3.5,0,1,0
IN100183,Airtel,Mumbai,Tier-3,43,Male,Prepaid,5G smartphone,12,243,84,20,UPI app,0,45.6,483,25,-0.9,34.0,1,1,4.8,2,2,1
IN100184,Vi,Mumbai,Rural,35,Male,Prepaid,4G smartphone,6,160,28,6,UPI app,0,24.4,415,17,15.1,-7.4,1,0,2.8,0,1,1
IN100185,Jio,Mumbai,Tier-2,32,Female,Prepaid,4G smartphone,120,301,56,25,UPI app,0,20.1,252,23,-13.3,-2.6,0,0,2.0,1,2,0
IN100186,Jio,Maharashtra,Metro,30,Female,Prepaid,4G smartphone,75,255,84,34,Operator app,0,15.5,373,21,15.2,-1.4,0,1,2.1,2,0,0
IN100187,Airtel,West Bengal,Rural,34,Female,Prepaid,4G smartphone,24,168,28,12,Retail shop,0,11.1,41,23,0.4,-9.5,0,0,2.4,0,0,0
IN100188,Jio,Mumbai,Tier-2,40,Male,Prepaid,5G smartphone,21,183,84,20,UPI app,0,28.4,584,21,-25.5,21.4,1,0,4.0,2,1,1
IN100189,Airtel,Rajasthan,Metro,37,Male,Postpaid,5G smartphone,13,987,30,3,Auto-debit,1,79.2,356,17,-12.4,-29.0,0,1,2.0,0,0,0
IN100190,BSNL,Tamil Nadu,Metro,27,Male,Prepaid,Feature phone,24,412,28,3,UPI app,0,1.3,197,29,-9.1,22.4,0,1,1.4,0,0,0
IN100191,Airtel,West Bengal,Tier-2,44,Male,Prepaid,4G smartphone,15,284,28,3,UPI app,0,13.7,483,19,-21.1,8.7,0,1,0.3,0,0,0
IN100192,Airtel,Gujarat,Tier-2,38,Female,Prepaid,5G smartphone,40,317,84,17,Retail shop,0,78.6,158,17,30.6,8.1,0,1,1.3,1,0,0
IN100193,Vi,Delhi,Tier-2,35,Male,Prepaid,4G smartphone,120,371,84,105,Retail shop,0,61.3,374,13,24.8,2.5,0,1,3.4,3,1,0
IN100194,Airtel,Rajasthan,Tier-3,32,Male,Prepaid,4G smartphone,16,281,28,15,Retail shop,0,8.2,411,23,-19.9,18.9,1,0,2.3,3,1,1
IN100195,Airtel,Bihar,Rural,37,Female,Prepaid,4G smartphone,1,247,365,271,UPI app,0,15.5,440,19,-19.3,-6.8,0,1,3.5,1,0,1
IN100196,Jio,Bihar,Rural,18,Female,Prepaid,4G smartphone,38,165,28,3,Retail shop,0,9.8,292,17,-11.7,-0.2,0,0,3.0,0,0,0
IN100197,Vi,Mumbai,Metro,34,Female,Prepaid,5G smartphone,74,177,56,21,Retail shop,1,79.1,312,18,-7.1,11.4,0,1,1.9,2,2,0
IN100198,Airtel,Tamil Nadu,Metro,48,Male,Prepaid,4G smartphone,2,227,84,57,UPI app,0,9.8,543,25,-44.9,9.6,1,1,0.8,0,1,0
IN100199,Airtel,Karnataka,Tier-3,34,Female,Prepaid,4G smartphone,120,465,28,4,Operator app,1,13.9,390,17,-5.8,6.9,0,1,1.9,0,1,0
IN100200,Vi,Uttar Pradesh,Metro,32,Male,Prepaid,Feature phone,37,276,84,36,Operator app,0,0.6,440,14,25.6,-26.4,0,1,4.5,1,3,0
IN100201,BSNL,Bihar,Tier-2,26,Male,Prepaid,Feature phone,5,441,84,20,Retail shop,0,0.5,208,18,2.1,21.1,0,0,1.5,2,1,0
IN100202,Jio,Gujarat,Tier-3,36,Male,Prepaid,4G smartphone,41,261,28,2,UPI app,0,9.3,383,25,-28.4,-8.5,1,0,1.6,0,1,1
IN100203,Airtel,Gujarat,Rural,30,Female,Prepaid,4G smartphone,4,189,28,2,Retail shop,0,10.9,319,20,-31.6,0.6,0,0,3.6,1,2,0
IN100204,Airtel,Uttar Pradesh,Tier-2,45,Male,Prepaid,4G smartphone,3,183,56,26,Retail shop,0,11.5,94,23,35.1,35.7,0,0,2.3,0,0,0
IN100205,Airtel,Bihar,Tier-3,23,Female,Prepaid,4G smartphone,12,168,84,23,UPI app,0,8.9,262,16,16.4,0.5,1,1,1.0,0,0,1
IN100206,Airtel,Bihar,Tier-3,27,Male,Prepaid,5G smartphone,4,206,365,130,UPI app,0,44.5,321,22,7.1,53.4,1,0,3.0,0,1,0
IN100207,Jio,Rajasthan,Rural,25,Female,Prepaid,5G smartphone,60,183,28,2,Retail shop,0,42.4,449,16,34.1,8.6,0,0,1.6,1,1,0
IN100208,Airtel,Rajasthan,Tier-2,50,Male,Prepaid,4G smartphone,3,305,56,32,Retail shop,0,13.1,50,12,1.7,15.1,0,1,3.8,2,3,0
IN100209,Jio,West Bengal,Rural,30,Female,Prepaid,4G smartphone,22,151,84,122,UPI app,0,13.9,515,15,27.1,31.8,0,0,3.6,0,0,0
IN100210,Jio,Delhi,Rural,26,Female,Prepaid,4G smartphone,6,153,28,21,Retail shop,0,12.7,680,22,31.1,-23.7,0,0,2.1,0,0,0
IN100211,Jio,Karnataka,Tier-2,18,Female,Prepaid,5G smartphone,21,341,28,6,Retail shop,0,16.1,382,21,7.6,-4.4,0,1,2.1,0,0,0
IN100212,Airtel,Gujarat,Tier-3,22,Female,Prepaid,Feature phone,23,419,84,4,Operator app,0,0.5,253,17,13.9,-25.8,0,1,0.7,1,2,0
IN100213,Vi,Tamil Nadu,Tier-3,37,Female,Prepaid,5G smartphone,11,222,28,19,UPI app,0,40.7,275,23,0.4,39.0,1,0,0.5,0,1,0
IN100214,Jio,Mumbai,Tier-2,37,Male,Prepaid,4G smartphone,30,294,28,24,Retail shop,0,7.9,121,14,-5.6,-15.9,1,1,1.6,1,1,0
IN100215,Jio,Bihar,Tier-2,25,Female,Prepaid,Feature phone,25,239,28,16,UPI app,0,0.3,279,18,-9.8,22.5,0,0,4.6,2,2,0
IN100216,Airtel,Uttar Pradesh,Tier-2,26,Female,Prepaid,Feature phone,55,246,56,19,UPI app,1,1.0,73,18,-4.6,21.3,1,0,1.5,0,0,0
IN100217,Airtel,Rajasthan,Rural,50,Male,Postpaid,5G smartphone,40,408,30,25,Auto-debit,1,45.2,317,11,-5.9,-39.7,0,0,2.0,1,1,0
IN100218,Vi,Karnataka,Metro,58,Male,Prepaid,4G smartphone,20,265,28,12,UPI app,0,16.0,855,14,-3.7,4.8,1,1,0.5,0,2,0
IN100219,Jio,Tamil Nadu,Tier-3,43,Male,Prepaid,4G smartphone,43,262,28,9,Operator app,0,16.7,455,16,-4.9,12.8,0,0,2.8,3,0,0
IN100220,Airtel,Tamil Nadu,Metro,47,Male,Prepaid,5G smartphone,26,372,28,20,UPI app,0,29.3,251,21,-2.7,-0.8,0,1,2.2,0,0,0
IN100221,Jio,Tamil Nadu,Tier-3,49,Female,Prepaid,4G smartphone,4,198,84,83,UPI app,0,26.5,62,24,23.8,-48.4,1,0,2.2,0,1,0
IN100222,Jio,Uttar Pradesh,Tier-3,54,Female,Prepaid,5G smartphone,1,176,84,19,UPI app,0,23.3,281,20,-37.2,-1.9,1,1,2.0,0,0,1
IN100223,BSNL,Karnataka,Tier-3,28,Female,Postpaid,5G smartphone,7,418,30,5,Auto-debit,0,24.4,480,23,-11.3,18.6,0,0,2.3,0,0,0
IN100224,Airtel,Rajasthan,Tier-3,23,Male,Prepaid,5G smartphone,21,271,56,24,UPI app,0,27.6,351,29,16.8,-2.3,1,0,1.8,0,0,0
IN100225,Vi,Tamil Nadu,Tier-2,50,Male,Postpaid,Feature phone,26,436,30,14,Operator app,1,0.6,443,29,23.2,-2.8,0,1,3.1,0,1,0
IN100226,Airtel,Uttar Pradesh,Tier-2,22,Male,Prepaid,5G smartphone,1,176,84,31,UPI app,0,67.9,587,22,-3.8,46.6,1,0,1.5,0,1,0
IN100227,Jio,Rajasthan,Tier-3,21,Male,Prepaid,4G smartphone,56,238,56,52,UPI app,0,6.6,472,17,-14.6,17.4,1,1,2.3,0,1,0
IN100228,Jio,Uttar Pradesh,Metro,21,Female,Prepaid,4G smartphone,41,293,84,53,UPI app,0,15.5,404,18,-42.6,2.0,1,1,1.0,1,2,0
IN100229,Airtel,Delhi,Rural,30,Male,Prepaid,5G smartphone,86,182,28,14,UPI app,0,19.3,301,28,-37.6,-32.3,0,0,2.2,0,0,1
IN100230,Airtel,Delhi,Tier-3,18,Male,Prepaid,Feature phone,16,289,28,9,UPI app,0,0.8,187,20,-0.7,1.3,0,0,2.7,1,0,1
IN100231,Jio,Uttar Pradesh,Rural,18,Male,Prepaid,4G smartphone,43,188,56,71,UPI app,1,9.5,423,25,25.2,-19.3,0,1,2.7,0,0,0
IN100232,BSNL,West Bengal,Tier-2,25,Female,Prepaid,4G smartphone,18,200,84,66,Retail shop,0,33.9,513,9,-19.5,0.6,0,0,1.6,0,2,0
IN100233,Jio,Bihar,Tier-3,20,Male,Prepaid,4G smartphone,20,229,28,38,UPI app,0,20.7,83,21,4.1,-3.1,0,0,4.6,2,1,0
IN100234,BSNL,Mumbai,Metro,42,Male,Postpaid,4G smartphone,42,547,30,13,Auto-debit,1,34.1,510,15,1.9,27.5,0,1,2.3,1,0,0
IN100235,Vi,Maharashtra,Rural,32,Male,Prepaid,4G smartphone,55,261,28,7,UPI app,0,15.7,489,19,2.1,2.5,0,0,7.6,1,1,0
IN100236,Jio,Karnataka,Tier-3,37,Male,Prepaid,5G smartphone,34,217,84,70,UPI app,1,24.8,134,24,17.0,29.8,1,1,2.3,0,0,0
IN100237,Vi,Uttar Pradesh,Tier-3,36,Female,Prepaid,4G smartphone,5,150,28,10,UPI app,0,20.2,331,19,8.7,0.7,1,0,0.8,0,0,1
IN100238,Airtel,Uttar Pradesh,Tier-3,29,Female,Prepaid,4G smartphone,25,228,28,6,Retail shop,0,15.4,398,23,52.5,8.8,0,0,3.0,1,1,0
IN100239,Airtel,Tamil Nadu,Tier-2,41,Female,Prepaid,4G smartphone,33,190,84,28,Retail shop,0,15.7,301,24,-31.8,16.2,0,1,1.6,0,0,0
IN100240,Vi,Delhi,Tier-3,36,Male,Prepaid,5G smartphone,76,309,28,18,UPI app,0,63.3,582,14,-1.1,5.2,1,0,1.2,1,1,1
IN100241,Vi,Delhi,Rural,28,Female,Prepaid,4G smartphone,37,185,84,33,UPI app,0,9.8,544,17,-15.7,10.4,0,1,1.4,0,1,0
IN100242,Airtel,Maharashtra,Metro,18,Female,Prepaid,4G smartphone,11,373,28,7,Operator app,0,20.8,276,18,14.0,5.6,0,1,2.2,0,0,0
IN100243,Jio,Karnataka,Rural,37,Female,Prepaid,5G smartphone,37,154,365,129,UPI app,1,56.6,258,17,-4.3,-17.8,0,0,3.2,0,0,0
IN100244,Jio,Tamil Nadu,Rural,19,Male,Prepaid,4G smartphone,46,179,365,93,UPI app,0,13.4,407,14,-11.1,44.6,0,0,6.0,2,1,0
IN100245,Vi,Delhi,Rural,35,Female,Prepaid,Feature phone,120,221,28,5,UPI app,0,1.2,413,22,8.9,18.8,1,0,4.4,0,0,0
IN100246,Jio,Delhi,Rural,32,Female,Prepaid,5G smartphone,77,181,28,3,UPI app,0,14.2,222,18,12.2,-10.0,1,0,3.4,1,0,0
IN100247,Jio,Mumbai,Tier-2,18,Male,Prepaid,Feature phone,14,184,28,26,UPI app,0,0.4,247,16,5.1,15.4,0,0,2.1,2,1,1
IN100248,Jio,Tamil Nadu,Tier-3,34,Male,Prepaid,4G smartphone,33,277,28,25,UPI app,0,10.8,152,9,6.6,-4.3,1,1,0.7,1,0,0
IN100249,Jio,Mumbai,Metro,33,Male,Prepaid,4G smartphone,31,331,84,40,UPI app,0,6.2,345,18,-25.6,-35.9,0,0,1.5,0,2,1
IN100250,Jio,Karnataka,Rural,33,Female,Prepaid,4G smartphone,6,131,28,6,Operator app,0,24.4,259,23,-6.1,-13.0,1,1,6.0,2,2,1
IN100251,Vi,Tamil Nadu,Metro,33,Male,Prepaid,4G smartphone,4,264,28,8,Retail shop,0,32.2,187,16,-48.1,-14.0,0,1,1.8,0,1,0
IN100252,Jio,Karnataka,Rural,25,Female,Postpaid,5G smartphone,35,330,30,4,Auto-debit,0,43.5,354,24,3.1,-5.8,0,0,1.6,0,1,0
IN100253,Airtel,Delhi,Tier-2,37,Female,Prepaid,4G smartphone,37,212,84,10,Retail shop,0,25.9,566,20,-17.6,-48.4,1,0,1.1,0,1,0
IN100254,Airtel,Mumbai,Metro,25,Female,Prepaid,4G smartphone,36,256,28,6,UPI app,0,16.8,102,26,-29.7,-5.3,0,1,4.2,0,1,0
IN100255,Jio,Bihar,Metro,21,Male,Prepaid,5G smartphone,12,276,28,16,Retail shop,0,15.4,311,16,-6.1,-36.9,1,1,1.6,1,1,0
IN100256,Vi,West Bengal,Tier-3,38,Female,Prepaid,5G smartphone,3,131,56,5,Retail shop,0,24.5,263,27,-21.9,-9.8,0,0,2.8,0,0,0
IN100257,Airtel,Mumbai,Metro,41,Male,Prepaid,4G smartphone,12,259,28,17,Operator app,0,15.9,284,16,-4.1,19.2,0,1,1.3,0,0,1
IN100258,Airtel,Karnataka,Metro,38,Female,Prepaid,4G smartphone,120,420,56,29,Operator app,1,13.0,417,27,10.6,41.2,0,1,1.2,2,1,0
IN100259,Jio,Tamil Nadu,Metro,29,Male,Prepaid,4G smartphone,8,548,56,28,Retail shop,1,23.8,249,20,9.3,-4.8,0,0,2.1,0,0,0
IN100260,Airtel,Bihar,Tier-2,18,Male,Prepaid,4G smartphone,26,169,28,11,UPI app,0,5.3,298,16,12.6,-4.9,1,1,2.1,0,1,0
IN100261,Vi,Rajasthan,Rural,46,Male,Prepaid,5G smartphone,8,280,84,42,UPI app,0,130.5,317,26,14.3,6.7,0,0,3.3,1,0,0
IN100262,Airtel,Gujarat,Tier-2,18,Female,Prepaid,Feature phone,17,551,28,10,UPI app,1,0.4,461,22,-1.1,53.0,1,1,3.6,1,0,0
IN100263,Airtel,Mumbai,Tier-2,37,Female,Prepaid,4G smartphone,12,235,28,2,UPI app,1,26.7,223,18,0.7,31.8,0,1,0.7,0,1,0
IN100264,Vi,Uttar Pradesh,Metro,53,Male,Prepaid,5G smartphone,49,358,28,33,UPI app,0,31.8,417,26,9.2,-32.9,0,1,2.3,1,3,0
IN100265,Airtel,Uttar Pradesh,Metro,33,Male,Prepaid,5G smartphone,7,427,365,104,Operator app,0,20.5,434,21,14.1,-13.2,0,1,3.1,0,0,0
IN100266,Airtel,West Bengal,Tier-2,34,Female,Postpaid,4G smartphone,1,495,30,9,Auto-debit,1,14.8,420,17,-4.5,6.1,0,1,4.5,3,2,0
IN100267,Airtel,Rajasthan,Metro,35,Male,Prepaid,Feature phone,27,418,28,11,UPI app,1,0.6,162,25,25.1,-1.7,1,1,3.2,0,1,0
IN100268,Airtel,Tamil Nadu,Metro,33,Male,Postpaid,5G smartphone,14,643,30,40,Operator app,0,119.3,383,23,9.5,-44.5,0,1,2.2,2,1,1
IN100269,Airtel,Maharashtra,Metro,55,Female,Postpaid,5G smartphone,28,961,30,23,Operator app,1,22.5,408,16,-25.2,21.1,0,1,1.4,1,2,0
IN100270,Airtel,Karnataka,Tier-2,23,Male,Prepaid,5G smartphone,33,428,28,13,UPI app,0,34.0,248,18,-27.1,15.8,0,1,4.7,0,2,0
IN100271,Airtel,Karnataka,Rural,22,Male,Prepaid,4G smartphone,46,298,56,22,UPI app,0,11.0,476,17,-13.6,12.7,0,0,5.8,5,2,1
IN100272,Airtel,Tamil Nadu,Metro,28,Male,Postpaid,4G smartphone,11,616,30,8,Auto-debit,0,21.8,392,24,-7.9,1.8,1,1,4.3,3,1,0
IN100273,Jio,Gujarat,Tier-3,49,Female,Prepaid,5G smartphone,112,266,84,46,Operator app,0,20.1,364,16,5.3,-52.5,0,0,1.2,1,1,0
IN100274,Jio,Uttar Pradesh,Tier-3,26,Female,Prepaid,5G smartphone,1,183,365,90,UPI app,1,38.6,357,26,34.1,-40.3,0,0,1.0,0,2,0
IN100275,Jio,West Bengal,Rural,36,Male,Postpaid,4G smartphone,48,295,30,11,Auto-debit,0,10.2,417,15,-45.1,-30.7,0,0,5.2,1,2,0
IN100276,Airtel,West Bengal,Metro,42,Male,Prepaid,5G smartphone,23,277,28,27,Retail shop,0,34.0,232,18,-9.3,-2.1,0,1,3.2,2,2,1
IN100277,Jio,Tamil Nadu,Rural,39,Male,Prepaid,5G smartphone,11,255,28,10,UPI app,0,20.7,264,27,34.0,-37.7,1,0,3.5,0,0,0
IN100278,Vi,Bihar,Rural,42,Male,Prepaid,Feature phone,3,174,28,16,UPI app,0,0.6,406,25,-40.1,9.2,0,0,3.0,2,1,0
IN100279,Vi,Delhi,Rural,46,Male,Postpaid,Feature phone,1,732,30,9,Auto-debit,1,0.3,499,20,21.4,-10.1,1,1,2.9,1,1,0
IN100280,Airtel,Rajasthan,Rural,35,Male,Prepaid,4G smartphone,11,197,365,105,UPI app,0,46.8,332,18,4.7,0.8,0,0,5.3,3,4,1
IN100281,Airtel,Delhi,Metro,27,Female,Postpaid,5G smartphone,24,472,30,27,Operator app,1,31.8,232,24,-14.2,32.9,0,1,2.5,2,1,0
IN100282,Airtel,Tamil Nadu,Rural,33,Male,Prepaid,4G smartphone,22,174,84,57,UPI app,0,5.7,358,17,30.3,-30.3,0,0,2.6,2,2,1
IN100283,Airtel,Rajasthan,Rural,28,Female,Prepaid,4G smartphone,3,153,84,71,UPI app,0,33.9,455,26,-4.7,4.5,0,1,2.4,0,0,0
IN100284,Jio,West Bengal,Tier-2,57,Female,Prepaid,4G smartphone,8,399,84,46,Operator app,0,11.4,413,12,15.1,37.7,1,1,0.7,0,0,0
IN100285,Jio,Tamil Nadu,Metro,26,Male,Prepaid,4G smartphone,25,358,28,12,UPI app,0,34.8,562,23,-3.3,-7.7,1,1,1.5,0,0,1
IN100286,Airtel,Rajasthan,Rural,36,Female,Prepaid,4G smartphone,17,187,84,6,UPI app,0,11.6,482,24,-8.5,-35.3,1,1,4.0,1,0,0
IN100287,Jio,Mumbai,Metro,18,Female,Prepaid,5G smartphone,68,389,28,5,Operator app,0,15.1,494,19,-22.0,-5.7,0,1,0.9,0,3,0
IN100288,Jio,West Bengal,Rural,33,Male,Prepaid,4G smartphone,54,146,84,12,UPI app,0,13.0,408,16,-17.1,23.8,0,0,1.7,0,0,0
IN100289,Airtel,Maharashtra,Tier-2,29,Male,Prepaid,5G smartphone,10,169,28,9,Retail shop,0,34.7,388,17,13.7,-15.4,1,1,4.9,0,0,1
IN100290,Vi,Karnataka,Tier-3,38,Female,Prepaid,4G smartphone,25,139,84,41,UPI app,0,7.4,99,23,4.3,17.3,0,0,1.0,0,0,0
IN100291,Airtel,Bihar,Metro,39,Male,Prepaid,4G smartphone,48,158,28,4,UPI app,0,16.7,361,16,-3.0,-45.0,1,1,2.9,0,0,0
IN100292,Vi,Gujarat,Tier-3,46,Female,Postpaid,4G smartphone,11,341,30,3,Operator app,0,16.3,415,18,-9.8,-33.5,0,0,1.8,0,0,0
IN100293,Airtel,Delhi,Tier-3,45,Female,Prepaid,4G smartphone,84,263,28,8,UPI app,0,8.9,237,26,0.2,7.7,1,0,1.6,0,0,0
IN100294,Vi,Delhi,Rural,31,Male,Prepaid,4G smartphone,34,247,28,3,UPI app,0,7.4,267,18,6.2,-7.0,0,0,3.2,1,0,1
IN100295,Vi,Delhi,Metro,22,Female,Prepaid,4G smartphone,9,221,28,26,UPI app,0,16.0,356,21,-10.8,30.6,0,1,2.9,0,0,1
IN100296,BSNL,Uttar Pradesh,Metro,23,Female,Postpaid,4G smartphone,10,340,30,5,Auto-debit,0,29.2,123,16,6.8,25.8,0,1,2.6,2,1,0
IN100297,Vi,Uttar Pradesh,Metro,35,Male,Prepaid,Feature phone,31,260,28,8,Retail shop,0,0.4,521,27,10.8,-34.6,0,1,3.2,2,0,0
IN100298,Vi,Gujarat,Metro,33,Male,Prepaid,5G smartphone,9,357,28,5,Retail shop,0,43.0,74,25,-5.9,-18.8,0,1,3.5,0,1,0
IN100299,Jio,West Bengal,Rural,34,Male,Prepaid,Feature phone,44,257,56,17,UPI app,1,0.5,155,17,-2.2,26.9,1,0,2.0,0,1,0
IN100300,Vi,Delhi,Metro,26,Female,Prepaid,5G smartphone,113,326,84,5,UPI app,0,35.2,411,16,15.0,-22.7,1,1,1.2,0,3,0
IN100301,Airtel,Uttar Pradesh,Tier-2,46,Female,Prepaid,5G smartphone,4,177,56,55,Retail shop,0,62.3,580,15,-18.6,-12.0,0,0,1.9,0,0,0
IN100302,Jio,Gujarat,Rural,18,Male,Prepaid,5G smartphone,10,247,84,95,Operator app,0,32.2,465,23,16.3,-25.6,0,0,3.0,3,1,1
IN100303,Jio,Rajasthan,Tier-2,26,Female,Prepaid,4G smartphone,6,289,84,10,Retail shop,0,19.5,512,11,23.1,-31.9,0,0,1.3,0,1,0
IN100304,Vi,Karnataka,Tier-2,21,Female,Postpaid,4G smartphone,20,748,30,13,UPI app,1,6.7,369,18,-24.2,-13.7,0,0,1.8,1,1,0
IN100305,Jio,Delhi,Tier-3,29,Male,Postpaid,4G smartphone,33,362,30,14,Operator app,0,9.7,308,17,29.5,-6.3,0,0,1.0,1,0,0
IN100306,Jio,Mumbai,Tier-2,44,Female,Prepaid,5G smartphone,3,301,84,32,Operator app,1,15.8,205,19,9.5,20.3,0,1,2.0,0,0,0
IN100307,Jio,Tamil Nadu,Rural,29,Male,Prepaid,5G smartphone,10,260,84,72,UPI app,0,38.5,388,21,-9.4,13.8,0,0,3.8,1,2,0
IN100308,Airtel,Uttar Pradesh,Tier-3,33,Male,Prepaid,4G smartphone,1,134,365,240,UPI app,0,10.9,578,22,0.5,-6.2,0,1,1.1,0,0,0
IN100309,Airtel,Tamil Nadu,Tier-2,38,Male,Prepaid,5G smartphone,7,203,365,95,Retail shop,0,44.6,142,18,29.6,30.3,0,1,2.0,0,0,0
IN100310,Jio,Delhi,Tier-3,28,Male,Prepaid,5G smartphone,75,126,28,18,UPI app,0,20.0,399,24,23.2,7.0,1,0,2.5,0,1,0
IN100311,Jio,Tamil Nadu,Rural,35,Female,Postpaid,Feature phone,19,331,30,7,Auto-debit,0,0.4,375,24,-19.8,-18.7,0,0,2.4,1,2,0
IN100312,Airtel,Karnataka,Tier-2,34,Male,Prepaid,4G smartphone,11,243,84,9,Retail shop,0,24.0,660,18,-17.1,-15.2,1,1,2.1,0,0,1
IN100313,Jio,Uttar Pradesh,Tier-3,20,Female,Prepaid,Feature phone,62,130,56,61,Operator app,1,0.5,453,22,-19.3,-23.4,0,0,4.7,0,1,0
IN100314,Jio,Delhi,Tier-2,27,Male,Prepaid,4G smartphone,1,371,28,37,Retail shop,0,13.2,366,12,48.5,-36.4,0,1,2.9,0,1,0
IN100315,Airtel,Gujarat,Tier-3,35,Male,Prepaid,5G smartphone,93,320,56,7,UPI app,0,34.5,521,21,52.4,16.3,0,0,2.7,0,0,0
IN100316,Jio,Uttar Pradesh,Tier-3,44,Female,Prepaid,4G smartphone,60,206,28,11,UPI app,0,22.4,287,20,-13.0,-50.9,0,0,2.3,2,1,0
IN100317,Jio,Tamil Nadu,Metro,44,Female,Prepaid,Feature phone,17,238,56,48,UPI app,0,0.3,563,16,21.4,44.3,0,1,4.0,1,1,0
IN100318,Airtel,Bihar,Tier-2,52,Male,Prepaid,5G smartphone,23,248,84,33,Operator app,0,22.8,102,21,9.4,21.1,1,0,1.8,0,0,0
IN100319,BSNL,Gujarat,Metro,36,Male,Prepaid,4G smartphone,46,499,28,9,UPI app,1,22.5,266,14,13.5,34.6,1,0,2.6,0,1,0
IN100320,Vi,Mumbai,Tier-3,27,Male,Prepaid,4G smartphone,120,268,28,13,UPI app,0,8.8,346,26,28.2,-51.6,1,1,0.4,2,0,0
